ID,Name,Score
1259,Name4899,85.96
1260,Name584,7.29
1261,Name2832,22.91
1262,Name4679,40.94
1263,Name9782,56.86
1264,Name8295,92.97
1265,Name5146,65.39
1266,Name6113,82.75
1267,Name1761,11.50
1268,Name5557,5.49
1269,Name1607,18.43
1270,Name6318,16.29
1271,Name132,29.41
1272,Name559,64.86
1273,Name8039,25.19
1274,Name8691,19.91
1275,Name8964,86.47
1276,Name7741,13.83
1277,Name8482,93.63
1278,Name43,70.84
1279,Name2427,3.43
1280,Name5910,59.59
1281,Name789,58.19
1282,Name674,7.10
1283,Name3315,70.73
1284,Name6215,90.38
1285,Name3381,65.85
1286,Name6618,91.02
1287,Name7209,46.02
1288,Name4475,73.04
1289,Name1255,52.02
1290,Name4734,87.32
1291,Name9043,88.86
1292,Name4797,72.48
1293,Name8384,5.11
1294,Name620,57.58
1295,Name9061,89.89
1296,Name4018,40.68
1297,Name3271,66.02
1298,Name9752,6.27
1299,Name1150,38.43
1300,Name3034,60.62
1301,Name5868,87.06
1302,Name1667,60.37
1303,Name5666,26.62
1304,Name4445,10.60
1305,Name5372,70.50
1306,Name1042,55.53
1307,Name1947,12.17
1308,Name9323,19.27
1309,Name9259,95.86
1310,Name2914,55.12
1311,Name5529,15.04
1312,Name3252,93.97
1313,Name5446,23.92
1314,Name6256,70.23
1315,Name1915,41.66
1316,Name9407,28.54
1317,Name1307,68.62
1318,Name6270,44.48
1319,Name418,57.77
1320,Name8063,86.89
1321,Name4990,62.04
1322,Name1369,40.28
1323,Name1465,37.91
1324,Name3928,40.50
1325,Name3026,96.46
1326,Name4576,25.12
1327,Name5482,33.86
1328,Name327,39.04
1329,Name9241,26.24
1330,Name1751,27.89
1331,Name9080,31.92
1332,Name3304,60.82
1333,Name5377,5.21
1334,Name1249,74.73
1335,Name1500,20.28
1336,Name5881,21.89
1337,Name6437,46.00
1338,Name8084,39.02
1339,Name6935,4.90
1340,Name6356,90.36
1341,Name4180,31.03
1342,Name2525,55.99
1343,Name9356,88.99
1344,Name6627,24.40
1345,Name4121,12.14
1346,Name684,73.64
1347,Name1983,44.21
1348,Name1269,21.65
1349,Name6479,82.91
1350,Name2370,90.55
1351,Name8694,29.57
1352,Name5333,75.37
1353,Name7319,34.25
1354,Name7358,78.47
1355,Name1346,66.46
1356,Name5475,93.14
1357,Name4401,45.07
1358,Name8062,2.94
1359,Name4321,20.44
1360,Name6146,60.19
1361,Name7820,65.98
1362,Name7594,46.75
1363,Name1228,14.34
1364,Name6105,58.06
1365,Name6243,17.54
1366,Name1653,53.89
1367,Name833,53.35
1368,Name4270,65.10
1369,Name221,7.39
1370,Name2805,52.32
1371,Name5620,57.90
1372,Name4820,26.39
1373,Name4681,23.29
1374,Name4281,73.63
1375,Name2287,7.91
1376,Name5070,44.28
1377,Name795,52.59
1378,Name5745,69.56
1379,Name5178,14.88
1380,Name1972,86.29
1381,Name5070,24.10
1382,Name305,68.42
1383,Name6049,73.30
1384,Name7531,64.03
1385,Name4670,45.22
1386,Name343,17.64
1387,Name329,47.44
1388,Name2794,6.52
1389,Name6730,86.07
1390,Name7235,8.99
1391,Name7447,24.83
1392,Name7040,34.51
1393,Name2268,32.19
1394,Name126,75.30
1395,Name2422,95.55
1396,Name9434,63.28
1397,Name2542,18.69
1398,Name5338,15.64
1399,Name8074,82.61
1400,Name3224,91.99
1401,Name7010,68.72
1402,Name833,43.07
1403,Name4141,68.59
1404,Name295,23.45
1405,Name5396,78.31
1406,Name7714,33.91
1407,Name2542,8.56
1408,Name674,44.76
1409,Name6296,25.06
1410,Name237,81.38
1411,Name2073,38.38
1412,Name4922,52.27
1413,Name7395,78.97
1414,Name567,44.97
1415,Name3151,36.21
1416,Name5309,41.85
1417,Name6831,76.03
1418,Name657,27.43
1419,Name1932,57.04
1420,Name2907,95.57
1421,Name520,89.24
1422,Name8123,77.23
1423,Name9718,76.04
1424,Name2620,67.65
1425,Name4981,20.77
1426,Name6637,89.08
1427,Name2513,63.29
1428,Name2758,16.37
1429,Name8028,14.26
1430,Name6381,79.95
1431,Name5332,95.34
1432,Name307,5.62
1433,Name6702,79.90
1434,Name6708,31.95
1435,Name8287,40.02
1436,Name6760,41.75
1437,Name8132,66.98
1438,Name5587,85.87
1439,Name5909,39.10
1440,Name7257,51.50
1441,Name843,51.86
1442,Name9403,15.39
1443,Name2120,44.58
1444,Name4145,99.23
1445,Name746,21.66
1446,Name8657,27.59
1447,Name4637,33.42
1448,Name9269,90.57
1449,Name3094,78.94
1450,Name2248,94.41
1451,Name3172,51.38
1452,Name6176,91.67
1453,Name9111,16.40
1454,Name5024,82.55
1455,Name9884,98.80
1456,Name5426,84.45
1457,Name947,77.03
1458,Name7844,87.93
1459,Name3354,23.96
1460,Name6715,76.78
1461,Name6652,29.12
1462,Name3866,3.09
1463,Name6988,94.99
1464,Name3676,40.68
1465,Name8959,20.16
1466,Name9354,18.87
1467,Name5158,70.16
1468,Name8245,81.11
1469,Name3762,94.01
1470,Name7017,41.71
1471,Name7872,23.12
1472,Name8657,63.28
1473,Name7554,43.65
1474,Name5223,58.85
1475,Name418,30.61
1476,Name902,88.87
1477,Name4704,51.82
1478,Name1035,6.99
1479,Name5493,24.39
1480,Name1905,3.60
1481,Name7423,35.18
1482,Name5288,58.87
1483,Name9184,5.99
1484,Name5479,3.58
1485,Name8468,38.60
1486,Name3905,83.37
1487,Name4964,37.12
1488,Name9583,49.83
1489,Name7729,24.56
1490,Name5855,18.43
1491,Name3420,43.77
1492,Name6643,84.98
1493,Name3431,12.93
1494,Name7451,16.76
1495,Name541,6.15
1496,Name8510,8.38
1497,Name9951,57.57
1498,Name5615,37.96
1499,Name7965,79.11
1500,Name5272,14.77
1501,Name3644,1.19
1502,Name3855,9.37
1503,Name7499,80.22
1504,Name5877,42.66
1505,Name616,49.00
1506,Name3020,14.39
1507,Name8388,58.56
1508,Name2276,42.93
1509,Name6032,5.00
1510,Name5040,80.15
1511,Name5381,83.72
1512,Name7597,44.26
1513,Name9318,53.69
1514,Name1597,75.51
1515,Name6394,68.22
1516,Name6297,11.49
1517,Name4874,63.07
1518,Name7064,31.75
1519,Name8058,9.43
1520,Name1054,16.68
1521,Name1789,72.75
1522,Name3083,7.71
1523,Name4485,40.34
1524,Name843,44.47
1525,Name5211,93.00
1526,Name9903,22.23
1527,Name5427,48.53
1528,Name6006,55.64
1529,Name4459,24.55
1530,Name2864,11.42
1531,Name7553,24.20
1532,Name6989,31.27
1533,Name1662,55.50
1534,Name9201,67.73
1535,Name2899,53.28
1536,Name6818,8.57
1537,Name4424,57.26
1538,Name7160,20.75
1539,Name9226,78.46
1540,Name1945,16.89
1541,Name5927,85.42
1542,Name3789,3.29
1543,Name3784,15.95
1544,Name4131,93.56
1545,Name7351,60.93
1546,Name9044,47.94
1547,Name9503,72.55
1548,Name4421,44.37
1549,Name1286,19.88
1550,Name7393,1.08
1551,Name5178,45.42
1552,Name8491,50.61
1553,Name1330,52.73
1554,Name7442,58.64
1555,Name7822,74.62
1556,Name9151,74.57
1557,Name2595,24.33
1558,Name5312,89.72
1559,Name810,30.15
1560,Name5550,88.89
1561,Name8223,59.42
1562,Name3447,52.12
1563,Name7742,52.98
1564,Name7026,34.61
1565,Name6722,71.90
1566,Name941,34.31
1567,Name5731,92.36
1568,Name1907,80.77
1569,Name6448,5.11
1570,Name6710,9.79
1571,Name5631,26.68
1572,Name1855,19.35
1573,Name4144,70.87
1574,Name8813,24.98
1575,Name9578,64.56
1576,Name3921,37.42
1577,Name157,31.63
1578,Name5927,87.00
1579,Name810,68.75
1580,Name102,90.40
1581,Name8755,58.46
1582,Name7561,81.40
1583,Name3744,54.56
1584,Name6626,81.71
1585,Name1019,31.86
1586,Name2962,56.23
1587,Name1526,93.25
1588,Name8810,83.94
1589,Name1756,87.00
1590,Name3338,12.72
1591,Name5934,9.68
1592,Name2292,12.21
1593,Name7527,63.97
1594,Name9025,65.16
1595,Name223,44.12
1596,Name4209,52.62
1597,Name2247,20.98
1598,Name6588,75.65
1599,Name4582,45.22
1600,Name2436,26.42
1601,Name1994,36.50
1602,Name8306,49.90
1603,Name7728,49.73
1604,Name7843,27.10
1605,Name1015,40.00
1606,Name6733,49.26
1607,Name4008,65.15
1608,Name2274,43.29
1609,Name2934,10.64
1610,Name8115,42.88
1611,Name1449,12.93
1612,Name5223,90.70
1613,Name285,3.79
1614,Name540,92.23
1615,Name2681,76.11
1616,Name2016,33.31
1617,Name5941,56.73
1618,Name7749,35.46
1619,Name1815,71.29
1620,Name666,14.74
1621,Name3905,80.73
1622,Name9274,67.43
1623,Name7691,77.83
1624,Name8019,29.99
1625,Name9855,26.98
1626,Name2283,98.15
1627,Name2337,86.13
1628,Name5256,3.48
1629,Name694,71.28
1630,Name3165,10.14
1631,Name6458,4.52
1632,Name4801,58.44
1633,Name2708,66.19
1634,Name872,25.72
1635,Name4072,3.39
1636,Name2768,45.90
1637,Name8105,71.77
1638,Name5432,78.91
1639,Name908,92.64
1640,Name8194,76.27
1641,Name7612,75.76
1642,Name3333,61.16
1643,Name4021,71.59
1644,Name7877,66.24
1645,Name577,22.44
1646,Name6949,63.02
1647,Name5247,60.96
1648,Name4160,77.59
1649,Name941,74.68
1650,Name3593,60.41
1651,Name8286,5.33
1652,Name3721,7.50
1653,Name4383,66.81
1654,Name9052,27.29
1655,Name5214,8.01
1656,Name3528,63.99
1657,Name4611,63.84
1658,Name2047,90.34
1659,Name4400,44.05
1660,Name1249,70.49
1661,Name5901,16.48
1662,Name1082,53.58
1663,Name6187,61.60
1664,Name5559,35.95
1665,Name616,96.78
1666,Name2132,4.16
1667,Name6628,77.36
1668,Name6980,67.00
1669,Name5810,67.23
1670,Name8859,88.74
1671,Name3044,52.75
1672,Name7518,4.70
1673,Name5964,91.54
1674,Name87,12.55
1675,Name9981,88.38
1676,Name9004,27.92
1677,Name90,48.30
1678,Name5504,31.19
1679,Name4288,34.95
1680,Name7086,68.19
1681,Name269,83.85
1682,Name2920,64.67
1683,Name4918,7.03
1684,Name8948,36.76
1685,Name7905,7.23
1686,Name7499,82.61
1687,Name7089,26.04
1688,Name2669,34.89
1689,Name5727,22.16
1690,Name4970,70.60
1691,Name8151,64.01
1692,Name2568,35.02
1693,Name8696,37.25
1694,Name1167,57.19
1695,Name3123,16.98
1696,Name4273,16.56
1697,Name1315,39.24
1698,Name4962,36.74
1699,Name3296,95.15
1700,Name6425,69.31
1701,Name6076,43.55
1702,Name2274,78.97
1703,Name8394,67.51
1704,Name7761,45.14
1705,Name851,4.17
1706,Name2806,46.58
1707,Name8283,63.89
1708,Name7383,19.89
1709,Name5813,18.14
1710,Name3931,7.69
1711,Name5623,93.96
1712,Name5367,99.82
1713,Name4386,61.70
1714,Name6576,3.17
1715,Name6909,47.02
1716,Name5110,67.32
1717,Name1411,51.07
1718,Name2356,15.21
1719,Name3026,49.01
1720,Name7888,58.28
1721,Name5279,3.34
1722,Name5209,54.25
1723,Name5571,65.64
1724,Name8555,17.67
1725,Name3026,47.92
1726,Name2185,88.25
1727,Name3071,97.45
1728,Name5291,10.72
1729,Name3649,86.94
1730,Name4846,48.34
1731,Name760,39.47
1732,Name9852,17.33
1733,Name4645,50.31
1734,Name1527,58.75
1735,Name2556,5.01
1736,Name8951,96.87
1737,Name2155,27.36
1738,Name4319,19.01
1739,Name7964,98.30
1740,Name9396,46.07
1741,Name8237,66.89
1742,Name7567,60.23
1743,Name1280,80.52
1744,Name726,44.76
1745,Name4232,22.09
1746,Name715,65.27
1747,Name7724,99.19
1748,Name317,81.27
1749,Name3074,18.20
1750,Name4242,78.18
1751,Name5308,43.34
1752,Name9197,5.14
1753,Name8990,50.26
1754,Name8646,88.63
1755,Name4352,72.44
1756,Name9140,77.62
1757,Name3607,77.95
1758,Name9603,3.33
1759,Name8188,29.77
1760,Name3793,87.93
1761,Name4878,93.28
1762,Name7988,62.17
1763,Name5831,52.96
1764,Name8249,4.69
1765,Name7593,58.06
1766,Name5497,9.64
1767,Name5685,3.16
1768,Name7932,15.79
1769,Name3697,69.20
1770,Name9132,43.18
1771,Name1051,46.87
1772,Name9837,29.85
1773,Name6927,32.72
1774,Name6554,63.97
1775,Name5335,92.16
1776,Name2951,16.30
1777,Name4667,50.88
1778,Name8167,99.17
1779,Name8338,35.36
1780,Name6403,25.68
1781,Name9033,30.21
1782,Name7106,30.77
1783,Name8347,51.87
1784,Name7342,76.69
1785,Name42,50.87
1786,Name4431,97.59
1787,Name8201,29.95
1788,Name2160,20.22
1789,Name3140,38.07
1790,Name2154,64.06
1791,Name2357,21.13
1792,Name3344,84.95
1793,Name9638,2.74
1794,Name8640,11.17
1795,Name762,64.32
1796,Name7020,93.52
1797,Name4691,69.14
1798,Name786,79.28
1799,Name1906,37.75
1800,Name3245,77.82
1801,Name4833,50.08
1802,Name6763,15.07
1803,Name341,38.39
1804,Name2095,57.00
1805,Name6629,21.84
1806,Name8952,69.89
1807,Name6761,71.32
1808,Name5046,9.24
1809,Name1606,69.97
1810,Name4318,97.71
1811,Name3161,20.38
1812,Name9045,31.00
1813,Name7925,38.63
1814,Name4367,78.21
1815,Name4380,40.24
1816,Name8657,43.75
1817,Name7469,7.88
1818,Name926,74.79
1819,Name2987,61.91
1820,Name1819,62.74
1821,Name5508,21.29
1822,Name9642,45.54
1823,Name1718,96.07
1824,Name547,65.96
1825,Name3444,85.48
1826,Name5455,85.63
1827,Name6108,89.83
1828,Name272,99.42
1829,Name7887,0.79
1830,Name8638,55.07
1831,Name429,84.51
1832,Name9829,81.69
1833,Name1142,61.63
1834,Name3158,62.29
1835,Name1974,6.46
1836,Name326,51.81
1837,Name3998,83.12
1838,Name2436,40.71
1839,Name3248,27.02
1840,Name1872,67.19
1841,Name4679,79.98
1842,Name3006,95.43
1843,Name8030,57.60
1844,Name4351,50.19
1845,Name5153,0.39
1846,Name7558,66.81
1847,Name1849,12.26
1848,Name449,0.58
1849,Name2868,24.46
1850,Name6273,75.77
1851,Name8530,14.26
1852,Name1,8.36
1853,Name5027,88.59
1854,Name3950,87.25
1855,Name8779,40.23
1856,Name4855,84.63
1857,Name3638,25.51
1858,Name443,67.23
1859,Name7562,60.27
1860,Name2562,72.16
1861,Name5786,90.46
1862,Name4122,67.98
1863,Name1156,25.40
1864,Name1600,41.27
1865,Name6158,16.61
1866,Name7579,66.84
1867,Name1113,83.70
1868,Name7213,36.41
1869,Name2019,42.45
1870,Name9099,4.34
1871,Name2858,37.98
1872,Name4784,26.96
1873,Name9113,31.33
1874,Name5986,27.03
1875,Name7724,34.73
1876,Name8476,68.49
1877,Name3065,50.54
1878,Name6066,83.93
1879,Name3584,44.54
1880,Name8075,83.12
1881,Name7099,55.90
1882,Name7954,58.90
1883,Name1769,37.00
1884,Name2381,78.31
1885,Name8030,89.43
1886,Name7778,36.59
1887,Name48,0.60
1888,Name8998,98.24
1889,Name5814,12.23
1890,Name2625,99.38
1891,Name3984,23.23
1892,Name3566,22.15
1893,Name2303,73.50
1894,Name8466,76.36
1895,Name6321,49.00
1896,Name1963,17.27
1897,Name1364,39.92
1898,Name8516,11.70
1899,Name668,8.86
1900,Name210,23.28
1901,Name595,46.84
1902,Name6249,74.98
1903,Name2050,87.61
1904,Name2466,89.82
1905,Name9495,73.91
1906,Name8758,97.06
1907,Name6352,20.07
1908,Name1018,33.99
1909,Name6154,22.33
1910,Name9248,13.20
1911,Name7531,90.17
1912,Name5257,1.69
1913,Name5423,77.31
1914,Name8735,25.18
1915,Name9229,54.01
1916,Name5628,52.29
1917,Name1312,67.02
1918,Name6451,34.99
1919,Name4290,92.49
1920,Name8350,83.66
1921,Name9458,85.69
1922,Name6045,43.85
1923,Name7641,70.78
1924,Name1152,42.46
1925,Name5786,82.97
1926,Name2721,79.95
1927,Name3106,95.04
1928,Name432,38.43
1929,Name8995,50.50
1930,Name2367,1.29
1931,Name9336,96.77
1932,Name3359,90.99
1933,Name5639,68.34
1934,Name2072,91.75
1935,Name1668,80.41
1936,Name1411,69.74
1937,Name7230,35.20
1938,Name6325,11.06
1939,Name8214,59.14
1940,Name8595,58.79
1941,Name7007,64.36
1942,Name9899,94.71
1943,Name4712,1.60
1944,Name3385,38.15
1945,Name6153,17.39
1946,Name7955,6.80
1947,Name6137,70.69
1948,Name1162,67.01
1949,Name8454,98.32
1950,Name1101,96.60
1951,Name1723,63.09
1952,Name4426,5.29
1953,Name2708,85.16
1954,Name5995,73.81
1955,Name9170,42.61
1956,Name4548,76.75
1957,Name3384,21.86
1958,Name7284,13.81
1959,Name7826,93.10
1960,Name6254,62.20
1961,Name409,84.38
1962,Name8311,5.72
1963,Name5532,21.22
1964,Name5713,93.15
1965,Name8925,17.67
1966,Name8119,24.90
1967,Name9180,90.23
1968,Name7182,68.59
1969,Name6347,77.00
1970,Name5309,17.91
1971,Name7066,21.78
1972,Name5044,40.97
1973,Name1621,5.24
1974,Name3488,40.32
1975,Name6082,22.66
1976,Name6759,57.56
1977,Name456,8.14
1978,Name8377,54.56
1979,Name6859,69.56
1980,Name8243,23.01
1981,Name299,18.83
1982,Name2347,29.52
1983,Name4793,61.72
1984,Name3799,85.04
1985,Name922,51.40
1986,Name7976,53.09
1987,Name279,54.41
1988,Name3333,82.71
1989,Name3045,57.46
1990,Name4630,72.47
1991,Name829,45.42
1992,Name7310,24.78
1993,Name5360,8.62
1994,Name3367,78.84
1995,Name626,60.72
1996,Name867,50.49
1997,Name6448,17.68
1998,Name4064,99.66
1999,Name3462,89.97
2000,Name735,28.29
2001,Name7464,80.58
2002,Name8825,13.60
2003,Name8439,49.48
2004,Name9913,57.18
2005,Name3703,15.29
2006,Name4283,54.07
2007,Name1894,99.65
2008,Name4109,84.21
2009,Name7671,0.61
2010,Name9215,74.16
2011,Name4684,43.71
2012,Name787,49.62
2013,Name4124,82.17
2014,Name6986,49.70
2015,Name6103,66.66
2016,Name8319,24.14
2017,Name8014,32.29
2018,Name4734,51.87
2019,Name1172,1.86
2020,Name1936,41.32
2021,Name3467,88.08
2022,Name3316,14.11
2023,Name5936,3.87
2024,Name2254,30.71
2025,Name9685,76.37
2026,Name4477,0.23
2027,Name1590,57.16
2028,Name7555,76.28
2029,Name4829,86.48
2030,Name1055,87.55
2031,Name7727,13.10
2032,Name8226,9.89
2033,Name9170,10.39
2034,Name6645,56.27
2035,Name3193,53.25
2036,Name2749,75.99
2037,Name1985,15.69
2038,Name70,7.60
2039,Name5630,61.67
2040,Name9721,92.15
2041,Name4226,96.70
2042,Name9296,61.25
2043,Name107,18.12
2044,Name9989,78.18
2045,Name5204,4.38
2046,Name3413,37.27
2047,Name9809,18.70
2048,Name752,27.00
2049,Name7821,42.05
2050,Name6042,48.63
2051,Name180,89.77
2052,Name769,61.75
2053,Name7224,31.97
2054,Name8841,94.76
2055,Name3285,91.04
2056,Name7113,31.84
2057,Name9300,72.88
2058,Name9812,90.88
2059,Name1334,37.35
2060,Name9595,84.79
2061,Name1647,80.47
2062,Name1809,15.38
2063,Name1217,96.65
2064,Name2356,49.64
2065,Name4981,6.30
2066,Name3661,42.60
2067,Name6830,11.81
2068,Name5565,41.90
2069,Name1936,84.74
2070,Name9056,20.70
2071,Name2200,20.03
2072,Name2582,60.19
2073,Name7397,46.92
2074,Name5463,85.33
2075,Name6690,8.94
2076,Name7030,73.40
2077,Name7071,43.01
2078,Name5593,85.63
2079,Name1123,11.24
2080,Name6438,76.99
2081,Name8371,24.03
2082,Name3033,68.47
2083,Name947,36.80
2084,Name6644,32.06
2085,Name3592,88.56
2086,Name4834,82.66
2087,Name5658,15.50
2088,Name523,45.81
2089,Name3418,2.53
2090,Name888,52.77
2091,Name4652,47.45
2092,Name9608,33.11
2093,Name163,46.98
2094,Name5762,41.79
2095,Name9178,56.00
2096,Name6128,41.98
2097,Name3933,54.30
2098,Name5517,95.55
2099,Name3680,20.19
2100,Name2982,80.09
2101,Name3311,11.50
2102,Name1827,96.95
2103,Name4222,36.81
2104,Name673,41.31
2105,Name763,64.20
2106,Name8418,72.52
2107,Name1774,70.57
2108,Name5106,72.98
2109,Name522,60.98
2110,Name9281,92.97
2111,Name4682,87.12
2112,Name6459,14.16
2113,Name3468,66.86
2114,Name7845,7.74
2115,Name8175,5.49
2116,Name9700,65.45
2117,Name1846,21.92
2118,Name9338,2.68
2119,Name9273,31.18
2120,Name8032,63.95
2121,Name3393,66.91
2122,Name8245,82.32
2123,Name9172,50.28
2124,Name2086,46.03
2125,Name4452,36.81
2126,Name6381,51.32
2127,Name6997,41.21
2128,Name8274,99.52
2129,Name4054,85.81
2130,Name6881,13.36
2131,Name8619,38.67
2132,Name6081,71.85
2133,Name4683,46.65
2134,Name4556,64.40
2135,Name3646,12.56
2136,Name7748,96.53
2137,Name1681,3.73
2138,Name2028,37.10
2139,Name6666,80.72
2140,Name1669,85.38
2141,Name4960,25.18
2142,Name5978,46.41
2143,Name7376,92.01
2144,Name4269,64.91
2145,Name5299,24.31
2146,Name4316,94.96
2147,Name5378,7.65
2148,Name2447,92.35
2149,Name6974,16.52
2150,Name1422,60.77
2151,Name768,90.86
2152,Name5029,98.61
2153,Name8773,83.91
2154,Name4534,7.56
2155,Name6508,35.57
2156,Name1168,74.23
2157,Name7854,26.46
2158,Name9886,16.16
2159,Name734,24.99
2160,Name9206,39.91
2161,Name7708,55.38
2162,Name7141,29.97
2163,Name2845,92.23
2164,Name8285,50.71
2165,Name4879,0.61
2166,Name4566,71.33
2167,Name3219,43.16
2168,Name3501,43.31
2169,Name3412,58.76
2170,Name2657,11.91
2171,Name6132,13.30
2172,Name5402,95.89
2173,Name4845,89.88
2174,Name7247,48.77
2175,Name9235,34.49
2176,Name9351,73.67
2177,Name9766,88.48
2178,Name2088,38.18
2179,Name2152,35.24
2180,Name4367,48.14
2181,Name7741,55.24
2182,Name1001,98.54
2183,Name5818,43.91
2184,Name4965,20.03
2185,Name6276,97.78
2186,Name2809,99.20
2187,Name6510,93.02
2188,Name3188,35.64
2189,Name1022,0.14
2190,Name3426,75.37
2191,Name1954,72.39
2192,Name9577,49.76
2193,Name8874,47.03
2194,Name8613,36.70
2195,Name1632,70.25
2196,Name596,69.29
2197,Name7624,38.94
2198,Name6189,87.12
2199,Name457,95.79
2200,Name6215,68.25
2201,Name6302,22.47
2202,Name6685,27.55
2203,Name9125,49.22
2204,Name2462,30.74
2205,Name1182,14.84
2206,Name413,37.87
2207,Name7694,2.79
2208,Name2326,86.45
2209,Name9312,66.64
2210,Name5415,8.51
2211,Name1695,66.52
2212,Name6752,6.61
2213,Name7038,69.63
2214,Name7224,27.90
2215,Name7716,28.03
2216,Name2813,32.57
2217,Name2441,30.26
2218,Name3161,5.56
2219,Name3622,98.32
2220,Name6620,89.98
2221,Name575,41.57
2222,Name3717,81.77
2223,Name7051,42.02
2224,Name6662,75.40
2225,Name5006,59.02
2226,Name2989,15.25
2227,Name3456,76.69
2228,Name9684,86.88
2229,Name7681,25.00
2230,Name750,58.18
2231,Name9837,54.05
2232,Name6911,54.40
2233,Name5516,65.85
2234,Name620,90.48
2235,Name8140,75.10
2236,Name2989,29.58
2237,Name3647,68.26
2238,Name160,48.40
2239,Name7341,88.08
2240,Name868,36.38
2241,Name7532,11.52
2242,Name7267,10.16
2243,Name9585,97.70
2244,Name9584,9.10
2245,Name1070,12.49
2246,Name9126,95.79
2247,Name4760,5.20
2248,Name9095,40.41
2249,Name6384,22.68
2250,Name7394,61.22
2251,Name6337,62.06
2252,Name5989,96.52
2253,Name5469,85.51
2254,Name9730,66.31
2255,Name887,69.03
2256,Name6874,90.71
2257,Name4466,17.17
2258,Name5961,32.13
2259,Name2987,80.63
2260,Name743,27.60
2261,Name5734,59.87
2262,Name6149,68.94
2263,Name3705,82.27
2264,Name7872,72.95
2265,Name1594,81.55
2266,Name4938,9.83
2267,Name3187,19.82
2268,Name8643,76.09
2269,Name1274,64.46
2270,Name1378,66.37
2271,Name8460,64.49
2272,Name2479,81.27
2273,Name5752,55.16
2274,Name1658,86.60
2275,Name2826,49.88
2276,Name9449,39.35
2277,Name8120,2.66
2278,Name384,28.95
2279,Name2196,91.82
2280,Name97,52.78
2281,Name7172,19.15
2282,Name1920,19.59
2283,Name3211,91.46
2284,Name4938,5.04
2285,Name8565,79.08
2286,Name8550,70.14
2287,Name3968,79.62
2288,Name9871,91.78
2289,Name6788,66.70
2290,Name1717,44.26
2291,Name8011,17.24
2292,Name3321,59.47
2293,Name1940,69.55
2294,Name6669,57.97
2295,Name6011,58.86
2296,Name9958,89.33
2297,Name1892,43.77
2298,Name5107,23.17
2299,Name871,79.02
2300,Name9468,36.76
2301,Name2974,86.30
2302,Name7106,26.21
2303,Name6455,75.77
2304,Name8067,42.99
2305,Name7854,96.19
2306,Name455,13.27
2307,Name1096,1.50
2308,Name1400,94.04
2309,Name488,92.06
2310,Name9858,8.82
2311,Name6610,32.89
2312,Name8646,78.54
2313,Name7650,40.64
2314,Name3279,59.27
2315,Name224,15.05
2316,Name8665,30.03
2317,Name4963,2.85
2318,Name4332,94.12
2319,Name6772,87.28
2320,Name7859,68.64
2321,Name9326,92.56
2322,Name9389,66.06
2323,Name4012,89.06
2324,Name5448,43.96
2325,Name8214,89.42
2326,Name3459,39.09
2327,Name4750,28.91
2328,Name5117,33.87
2329,Name7686,34.24
2330,Name7155,70.98
